ID,time_stamp,hashrate,Temp,powerplan,fanspeed,fanspeed_limit,hw_error_ratio
13619,2024-12-11 20:42:13,0,27.3,0.0,1680.0,1680.0,0
13620,2024-12-11 20:49:01,"1,589",27.1,0.0,1680.0,1680.0,0
13621,2024-12-11 20:55:50,0,27.1,0.0,1680.0,1680.0,0
13622,2024-12-11 21:16:17,"5,852",24.2,0.0,1680.0,1680.0,0
13623,2024-12-11 21:23:06,"0,379",26.6,0.0,1680.0,1680.0,0
13624,2024-12-11 21:29:54,0,26.9,0.0,1680.0,1680.0,0
13625,2024-12-11 21:36:43,"1,969",26.3,0.0,1680.0,1680.0,0
13626,2024-12-11 21:43:31,0,25.8,0.0,1680.0,1680.0,0
13627,2024-12-11 21:50:20,"5,616",25.6,0.0,1680.0,1680.0,0
13628,2024-12-11 21:57:09,"0,386",25.6,0.0,1740.0,1740.0,0
13629,2024-12-11 22:03:57,0,26.1,0.0,1680.0,1680.0,0
13630,2024-12-11 22:10:46,"3,003",26.6,0.0,1680.0,1680.0,0
13631,2024-12-11 22:17:35,0,26.9,0.0,1680.0,1680.0,0
13632,2024-12-11 22:24:23,0,27.0,0.0,1680.0,1680.0,0
13633,2024-12-11 22:31:12,"1,172",27.1,0.0,1680.0,1680.0,0
13634,2024-12-11 22:38:00,0,27.1,0.0,1680.0,1680.0,0
13635,2024-12-11 22:44:49,"3,25",27.1,0.0,1680.0,1740.0,0
13636,2024-12-11 22:51:38,0,27.2,0.0,1680.0,1680.0,0
13637,2024-12-11 22:58:26,0,27.3,0.0,1680.0,1680.0,0
13638,2024-12-11 23:05:15,"2,773",27.1,0.0,1680.0,1680.0,0
13639,2024-12-11 23:12:04,0,27.0,0.0,1680.0,1680.0,0
13640,2024-12-11 23:18:52,"3,73",27.0,0.0,1680.0,1680.0,0
13641,2024-12-11 23:25:41,0,27.1,0.0,1680.0,1680.0,0
13642,2024-12-11 23:32:29,0,27.3,0.0,1680.0,1680.0,0
13643,2024-12-11 23:39:18,"1,538",27.2,0.0,1680.0,1680.0,0
13644,2024-12-11 23:46:07,0,26.9,0.0,1680.0,1680.0,0
13645,2024-12-11 23:52:56,0,27.0,0.0,1680.0,1680.0,0
13646,2024-12-11 23:59:45,"0,415",27.1,0.0,1680.0,1680.0,0
13647,2024-12-12 00:06:37,"0,452",27.0,0.0,1680.0,1680.0,0
13648,2024-12-12 00:13:26,0,27.0,0.0,1680.0,1680.0,0
13649,2024-12-12 00:20:14,"4,004",26.8,0.0,1680.0,1680.0,0
13650,2024-12-12 00:27:03,0,26.8,0.0,1680.0,1680.0,0
13651,2024-12-12 00:33:52,0,26.7,0.0,1680.0,1680.0,0
13652,2024-12-12 00:40:40,"1,365",26.7,0.0,1680.0,1680.0,0
13653,2024-12-12 00:47:29,0,26.9,0.0,1680.0,1680.0,0
13654,2024-12-12 00:54:18,"7,143",27.0,0.0,1680.0,1680.0,0
13655,2024-12-12 01:01:07,"0,527",26.9,0.0,1680.0,1680.0,0
13656,2024-12-12 01:07:55,0,27.0,0.0,1680.0,1680.0,0
13657,2024-12-12 01:14:44,"4,133",26.9,0.0,1680.0,1620.0,0
13658,2024-12-12 01:21:33,0,27.0,0.0,1680.0,1680.0,0
13659,2024-12-12 01:28:22,0,27.0,0.0,1680.0,1680.0,0
13660,2024-12-12 01:35:10,"1,354",27.1,0.0,1680.0,1680.0,0
13661,2024-12-12 01:41:59,0,26.8,0.0,1680.0,1680.0,0
13662,2024-12-12 01:48:48,"7,278",26.9,0.0,1680.0,1680.0,0
13663,2024-12-12 01:55:37,"0,5779999999999998",27.0,0.0,1680.0,1680.0,0
13664,2024-12-12 02:02:26,0,27.0,0.0,1680.0,1740.0,0
13665,2024-12-12 02:09:14,"2,5",26.9,0.0,1680.0,1680.0,0
13666,2024-12-12 02:16:03,0,27.1,0.0,1680.0,1680.0,0
13667,2024-12-12 02:22:52,0,27.1,0.0,1680.0,1680.0,0
13668,2024-12-12 02:29:41,"1,092",27.1,0.0,1680.0,1680.0,0
13669,2024-12-12 02:36:30,0,27.1,0.0,1680.0,1680.0,0
13670,2024-12-12 02:43:19,"1,6030000000000002",26.9,0.0,1680.0,1680.0,0
13671,2024-12-12 02:50:07,"1,056",27.1,0.0,1680.0,1740.0,0
13672,2024-12-12 02:56:56,0,27.0,0.0,1680.0,1680.0,0
13673,2024-12-12 03:03:46,"5,121",26.8,0.0,1680.0,1680.0,0
13674,2024-12-12 03:10:34,"0,4",26.7,0.0,1680.0,1680.0,0
13675,2024-12-12 03:17:23,0,27.0,0.0,1620.0,1680.0,0
13676,2024-12-12 03:24:13,"3,401",27.1,0.0,1680.0,1680.0,0
13677,2024-12-12 03:31:03,"0,5720000000000002",27.0,0.0,1680.0,1680.0,0
13678,2024-12-12 03:37:52,0,27.1,0.0,1680.0,1680.0,0
13679,2024-12-12 03:44:41,"5,789",27.0,0.0,1680.0,1680.0,0
13680,2024-12-12 03:51:30,"0,387",27.0,0.0,1680.0,1680.0,0
13681,2024-12-12 03:58:18,0,26.9,0.0,1680.0,1680.0,0
13682,2024-12-12 04:05:07,"2,69",26.9,0.0,1680.0,1680.0,0
13683,2024-12-12 04:11:56,0,26.9,0.0,1680.0,1680.0,0
13684,2024-12-12 04:18:45,0,27.0,0.0,1680.0,1680.0,0
13685,2024-12-12 04:25:35,"2,128",27.0,0.0,1680.0,1680.0,0
13686,2024-12-12 04:32:23,0,26.7,0.0,1680.0,1680.0,0
13687,2024-12-12 04:39:12,"8,005",26.5,0.0,1680.0,1680.0,0
13688,2024-12-12 04:46:01,"0,491",26.9,0.0,1680.0,1680.0,0
13689,2024-12-12 04:52:50,0,26.9,0.0,1680.0,1740.0,0
13690,2024-12-12 04:59:39,"5,499",27.0,0.0,1680.0,1680.0,0
13691,2024-12-12 05:06:28,0,26.9,0.0,1680.0,1680.0,0
13692,2024-12-12 05:13:17,0,26.9,0.0,1680.0,1680.0,0
13693,2024-12-12 05:20:05,"1,3969999999999998",26.7,0.0,1680.0,1680.0,0
13694,2024-12-12 05:26:54,0,26.9,0.0,1680.0,1680.0,0
13695,2024-12-12 05:33:43,"8,272",26.9,0.0,1680.0,1680.0,0
13696,2024-12-12 05:40:32,"0,845",26.9,0.0,1680.0,1680.0,0
13697,2024-12-12 05:47:21,0,26.8,0.0,1680.0,1680.0,0
13698,2024-12-12 05:54:09,"5,343",26.8,0.0,1680.0,1680.0,0
13699,2024-12-12 06:00:59,"0,382",26.7,0.0,1680.0,1680.0,0
13700,2024-12-12 06:07:48,0,26.8,0.0,1680.0,1680.0,0
13701,2024-12-12 06:14:36,"3,42",26.9,0.0,1680.0,1680.0,0
13702,2024-12-12 06:21:26,0,26.9,0.0,1680.0,1680.0,0
13703,2024-12-12 06:28:15,0,26.9,0.0,1680.0,1680.0,0
13704,2024-12-12 06:35:04,"1,969",26.7,0.0,1680.0,1680.0,0
13705,2024-12-12 06:41:53,0,26.7,0.0,1680.0,1680.0,0
13706,2024-12-12 06:48:42,0,26.9,0.0,1680.0,1680.0,0
13707,2024-12-12 06:55:31,"2,12",26.9,0.0,1680.0,1680.0,0
13708,2024-12-12 07:02:20,0,26.8,0.0,1680.0,1680.0,0
13709,2024-12-12 07:09:08,"5,337000000000001",26.9,0.0,1680.0,1680.0,0
13710,2024-12-12 07:15:57,"0,803",26.9,0.0,1680.0,1680.0,0
13711,2024-12-12 07:22:46,0,26.8,0.0,1740.0,1680.0,0
13712,2024-12-12 07:29:35,"5,407",26.8,0.0,1680.0,1680.0,0
13713,2024-12-12 07:36:25,"1,097",26.8,0.0,1680.0,1680.0,0
13714,2024-12-12 07:43:14,0,26.8,0.0,1680.0,1680.0,0
13715,2024-12-12 07:50:03,"5,557",26.8,0.0,1680.0,1680.0,0
13716,2024-12-12 07:56:53,"1,238",26.8,0.0,1680.0,1680.0,0
13717,2024-12-12 08:03:41,0,26.9,0.0,1680.0,1680.0,0
13718,2024-12-12 08:10:30,"4,782",26.8,0.0,1680.0,1680.0,0
13719,2024-12-12 08:17:20,"0,44",26.7,0.0,1680.0,1680.0,0
13720,2024-12-12 08:24:08,0,26.4,0.0,1680.0,1680.0,0
13721,2024-12-12 08:30:58,"3,97",26.7,0.0,1680.0,1680.0,0
13722,2024-12-12 08:37:47,0,26.6,0.0,1680.0,1680.0,0
13723,2024-12-12 08:44:36,0,26.3,0.0,1680.0,1680.0,0
13724,2024-12-12 08:51:27,"7,65",26.6,0.0,1680.0,1680.0,0
13725,2024-12-12 08:58:16,"0,758",26.8,0.0,1680.0,1680.0,0
13726,2024-12-12 09:05:05,0,26.9,0.0,1680.0,1680.0,0
13727,2024-12-12 09:11:55,"6,2879999999999985",26.9,0.0,1680.0,1680.0,0
13728,2024-12-12 09:18:44,"2,755",26.9,0.0,1680.0,1680.0,0
13729,2024-12-12 09:25:33,0,26.9,0.0,1620.0,1680.0,0
13730,2024-12-12 09:28:44,"0,591",26.9,0.0,1680.0,1680.0,0
13731,2024-12-12 09:32:00,0,26.9,0.0,1680.0,1680.0,0
13732,2024-12-12 09:32:25,0,26.9,0.0,1680.0,1680.0,0
13733,2024-12-12 09:39:19,0,26.8,0.0,1680.0,1680.0,0
13734,2024-12-12 09:46:12,0,26.8,0.0,1680.0,1680.0,0
13735,2024-12-12 09:53:04,0,26.9,0.0,1680.0,1620.0,0
13736,2024-12-12 09:59:57,0,26.9,0.0,1680.0,1680.0,0
13737,2024-12-12 10:00:33,"9,288",27.0,0.0,1680.0,1680.0,0
13738,2024-12-12 10:06:51,0,26.8,0.0,1680.0,1680.0,0
13739,2024-12-12 10:13:44,0,26.9,0.0,1680.0,1680.0,0
13740,2024-12-12 10:20:37,"11,142999999999999",26.8,0.0,1680.0,1740.0,0
13741,2024-12-12 10:27:29,"6,334",26.9,0.0,1680.0,1680.0,0
13742,2024-12-12 10:34:22,"3,984",27.0,0.0,1680.0,1680.0,0
13743,2024-12-12 10:37:49,0,26.9,0.0,1680.0,1680.0,0
13744,2024-12-12 10:41:16,"4,942",26.9,0.0,1680.0,1680.0,0
13745,2024-12-12 10:46:18,0,27.0,0.0,1680.0,1680.0,0
13746,2024-12-12 10:48:08,"2,5860000000000003",27.0,0.0,1680.0,1680.0,0
13747,2024-12-12 11:08:22,"681,4930000000002",47.8,0.0,1620.0,1620.0,0
13748,2024-12-12 11:08:48,"698,3489999999999",51.3,0.0,1620.0,1620.0,0
13749,2024-12-12 11:15:01,"723,4060000000002",72.7,0.0,1620.0,1620.0,0
13750,2024-12-12 11:15:41,"774,855",73.9,0.0,1560.0,1620.0,0
13751,2024-12-12 11:16:51,"712,1339999999999",76.1,0.0,1440.0,1500.0,0
13752,2024-12-12 11:20:21,"750,056",80.9,0.0,1680.0,1680.0,0
13753,2024-12-12 11:22:35,"717,253",80.1,0.0,1680.0,1680.0,0
13754,2024-12-12 11:28:00,"756,268",79.2,0.0,1680.0,1680.0,0
13755,2024-12-12 11:29:26,"695,1080000000002",79.1,0.0,1560.0,1620.0,0
13756,2024-12-12 11:36:07,"671,41",81.1,0.0,1860.0,1860.0,0
13757,2024-12-12 11:42:49,"698,317",79.6,0.0,1500.0,1500.0,0
13758,2024-12-12 11:45:33,"732,2430000000002",78.3,0.0,1800.0,1800.0,0
13759,2024-12-12 11:48:53,"709,3150000000002",79.9,0.0,1860.0,1920.0,0
13760,2024-12-12 11:49:30,"750,6089999999999",78.9,0.0,1860.0,1920.0,0
13761,2024-12-12 11:54:51,"744,048",79.6,0.0,1440.0,1440.0,0
13762,2024-12-12 11:56:12,"720,1369999999998",81.3,0.0,1800.0,1860.0,0
13763,2024-12-12 11:58:52,"692,295",79.5,0.0,1440.0,1440.0,0
13764,2024-12-12 12:00:54,"700,559",79.9,0.0,1800.0,1860.0,0
13765,2024-12-12 12:02:53,"718,0980000000001",79.8,0.0,1500.0,1500.0,0
13766,2024-12-12 12:05:24,"733,143",79.3,0.0,1860.0,1860.0,0
13767,2024-12-12 12:07:03,"688,285",79.9,0.0,1560.0,1560.0,0
13768,2024-12-12 12:09:20,"704,2360000000001",80.4,0.0,1800.0,1800.0,0
13769,2024-12-12 12:09:34,"709,7310000000001",80.1,0.0,1800.0,1800.0,0
13770,2024-12-12 12:16:16,"735,299",79.2,0.0,1500.0,1500.0,0
13771,2024-12-12 12:22:56,"720,837",80.6,0.0,1560.0,1560.0,0
13772,2024-12-12 12:29:38,"732,696",78.9,0.0,1500.0,1500.0,0
13773,2024-12-12 12:36:19,"704,539",80.3,0.0,1680.0,1680.0,0
13774,2024-12-12 12:43:00,"678,64",79.9,0.0,1680.0,1680.0,0
13775,2024-12-12 12:49:41,"728,247",79.8,0.0,1680.0,1680.0,0
13776,2024-12-12 12:56:22,"712,8960000000001",79.6,0.0,1680.0,1680.0,0
13777,2024-12-12 13:03:03,"695,253",79.6,0.0,1680.0,1680.0,0
13778,2024-12-12 13:09:44,"729,2660000000001",79.6,0.0,1680.0,1680.0,0
13779,2024-12-12 13:16:25,"692,6139999999999",79.7,0.0,1680.0,1680.0,0
13780,2024-12-12 13:23:06,"725,092",80.0,0.0,1680.0,1680.0,0
13781,2024-12-12 13:29:48,"666,21",80.1,0.0,1680.0,1680.0,0
13782,2024-12-12 13:36:29,"737,395",80.1,0.0,1680.0,1680.0,0
13783,2024-12-12 13:43:10,"706,172",80.0,0.0,1680.0,1680.0,0
13784,2024-12-12 13:49:51,"688,0980000000001",80.2,0.0,1680.0,1680.0,0
13785,2024-12-12 13:56:32,"744,8389999999998",80.3,0.0,1680.0,1680.0,0
13786,2024-12-12 14:04:51,"750,707",80.1,0.0,1680.0,1680.0,0
13787,2024-12-12 14:07:36,"716,554",80.1,0.0,1680.0,1680.0,0
