ID,time_stamp,hashrate,T1,T2,Fan_1,Fan_2
14650,2024-12-11 22:11:20,366,61.0,42.0,0.0,0.0
14651,2024-12-11 22:18:09,415,61.0,42.0,0.0,0.0
14652,2024-12-11 22:24:58,392,61.0,43.0,0.0,0.0
14653,2024-12-11 22:31:46,412,62.0,43.0,0.0,0.0
14654,2024-12-11 22:38:34,393,62.0,43.0,0.0,0.0
14655,2024-12-11 22:45:23,436,62.0,43.0,0.0,0.0
14656,2024-12-11 22:52:12,364,62.0,43.0,0.0,0.0
14657,2024-12-11 22:59:01,412,62.0,43.0,0.0,0.0
14658,2024-12-11 23:05:49,417,62.0,43.0,0.0,0.0
14659,2024-12-11 23:12:38,434,62.0,43.0,0.0,0.0
14660,2024-12-11 23:19:26,415,62.0,43.0,0.0,0.0
14661,2024-12-11 23:26:15,393,62.0,43.0,0.0,0.0
14662,2024-12-11 23:33:04,443,62.0,44.0,0.0,0.0
14663,2024-12-11 23:39:52,404,62.0,43.0,0.0,0.0
14664,2024-12-11 23:46:41,448,62.0,43.0,0.0,0.0
14665,2024-12-11 23:53:30,445,62.0,43.0,0.0,0.0
14666,2024-12-12 00:00:23,430,62.0,43.0,0.0,0.0
14667,2024-12-12 00:07:11,436,62.0,43.0,0.0,0.0
14668,2024-12-12 00:14:00,412,62.0,43.0,0.0,0.0
14669,2024-12-12 00:20:49,437,62.0,43.0,0.0,0.0
14670,2024-12-12 00:27:38,395,62.0,43.0,0.0,0.0
14671,2024-12-12 00:34:26,408,62.0,43.0,0.0,0.0
14672,2024-12-12 00:41:15,399,62.0,43.0,0.0,0.0
14673,2024-12-12 00:48:04,373,62.0,43.0,0.0,0.0
14674,2024-12-12 00:54:52,412,62.0,43.0,0.0,0.0
14675,2024-12-12 01:01:41,401,62.0,43.0,0.0,0.0
14676,2024-12-12 01:08:30,404,62.0,43.0,0.0,0.0
14677,2024-12-12 01:15:19,419,62.0,43.0,0.0,0.0
14678,2024-12-12 01:22:07,463,62.0,43.0,0.0,0.0
14679,2024-12-12 01:28:56,388,62.0,43.0,0.0,0.0
14680,2024-12-12 01:35:45,403,62.0,43.0,0.0,0.0
14681,2024-12-12 01:42:33,401,62.0,43.0,0.0,0.0
14682,2024-12-12 01:49:22,432,62.0,43.0,0.0,0.0
14683,2024-12-12 01:56:11,443,62.0,43.0,0.0,0.0
14684,2024-12-12 02:03:00,399,62.0,43.0,0.0,0.0
14685,2024-12-12 02:09:49,382,62.0,43.0,0.0,0.0
14686,2024-12-12 02:16:38,412,62.0,43.0,0.0,0.0
14687,2024-12-12 02:23:26,370,62.0,43.0,0.0,0.0
14688,2024-12-12 02:30:15,399,62.0,43.0,0.0,0.0
14689,2024-12-12 02:37:04,423,62.0,43.0,0.0,0.0
14690,2024-12-12 02:43:53,357,62.0,43.0,0.0,0.0
14691,2024-12-12 02:50:42,419,62.0,43.0,0.0,0.0
14692,2024-12-12 02:57:31,399,62.0,43.0,0.0,0.0
14693,2024-12-12 03:04:20,439,62.0,43.0,0.0,0.0
14694,2024-12-12 03:11:09,399,62.0,43.0,0.0,0.0
14695,2024-12-12 03:17:58,401,62.0,43.0,0.0,0.0
14696,2024-12-12 03:24:48,395,62.0,43.0,0.0,0.0
14697,2024-12-12 03:31:37,415,62.0,43.0,0.0,0.0
14698,2024-12-12 03:38:26,353,62.0,43.0,0.0,0.0
14699,2024-12-12 03:45:15,404,62.0,43.0,0.0,0.0
14700,2024-12-12 03:52:04,408,62.0,43.0,0.0,0.0
14701,2024-12-12 03:58:53,478,62.0,43.0,0.0,0.0
14702,2024-12-12 04:05:42,401,62.0,43.0,0.0,0.0
14703,2024-12-12 04:12:31,397,62.0,43.0,0.0,0.0
14704,2024-12-12 04:19:19,406,62.0,43.0,0.0,0.0
14705,2024-12-12 04:26:09,390,62.0,43.0,0.0,0.0
14706,2024-12-12 04:32:58,393,62.0,43.0,0.0,0.0
14707,2024-12-12 04:39:46,417,62.0,43.0,0.0,0.0
14708,2024-12-12 04:46:35,377,62.0,43.0,0.0,0.0
14709,2024-12-12 04:53:24,401,62.0,43.0,0.0,0.0
14710,2024-12-12 05:00:13,359,61.0,43.0,0.0,0.0
14711,2024-12-12 05:07:02,463,62.0,43.0,0.0,0.0
14712,2024-12-12 05:13:51,423,61.0,43.0,0.0,0.0
14713,2024-12-12 05:20:40,439,61.0,43.0,0.0,0.0
14714,2024-12-12 05:27:28,436,61.0,43.0,0.0,0.0
14715,2024-12-12 05:34:17,434,62.0,43.0,0.0,0.0
14716,2024-12-12 05:41:06,412,61.0,43.0,0.0,0.0
14717,2024-12-12 05:47:55,401,61.0,43.0,0.0,0.0
14718,2024-12-12 05:54:44,419,61.0,43.0,0.0,0.0
14719,2024-12-12 06:01:33,415,61.0,43.0,0.0,0.0
14720,2024-12-12 06:08:22,430,62.0,43.0,0.0,0.0
14721,2024-12-12 06:15:11,348,61.0,43.0,0.0,0.0
14722,2024-12-12 06:22:00,465,61.0,42.0,0.0,0.0
14723,2024-12-12 06:28:49,430,61.0,42.0,0.0,0.0
14724,2024-12-12 06:35:38,359,61.0,42.0,0.0,0.0
14725,2024-12-12 06:42:28,395,62.0,43.0,0.0,0.0
14726,2024-12-12 06:49:16,390,61.0,43.0,0.0,0.0
14727,2024-12-12 06:56:05,359,61.0,43.0,0.0,0.0
14728,2024-12-12 07:02:54,364,61.0,43.0,0.0,0.0
14729,2024-12-12 07:09:43,428,61.0,43.0,0.0,0.0
14730,2024-12-12 07:16:32,417,62.0,43.0,0.0,0.0
14731,2024-12-12 07:23:21,381,61.0,43.0,0.0,0.0
14732,2024-12-12 07:30:10,384,61.0,42.0,0.0,0.0
14733,2024-12-12 07:37:00,392,61.0,42.0,0.0,0.0
14734,2024-12-12 07:43:49,432,61.0,42.0,0.0,0.0
14735,2024-12-12 07:50:38,426,61.0,42.0,0.0,0.0
14736,2024-12-12 07:57:27,419,61.0,42.0,0.0,0.0
14737,2024-12-12 08:04:16,395,61.0,42.0,0.0,0.0
14738,2024-12-12 08:11:05,392,61.0,43.0,0.0,0.0
14739,2024-12-12 08:17:54,410,61.0,43.0,0.0,0.0
14740,2024-12-12 08:24:43,430,61.0,42.0,0.0,0.0
14741,2024-12-12 08:31:32,388,61.0,42.0,0.0,0.0
14742,2024-12-12 08:38:21,439,61.0,42.0,0.0,0.0
14743,2024-12-12 08:45:12,443,61.0,42.0,0.0,0.0
14744,2024-12-12 08:52:02,364,61.0,42.0,0.0,0.0
14745,2024-12-12 08:58:51,366,61.0,42.0,0.0,0.0
14746,2024-12-12 09:05:40,393,61.0,42.0,0.0,0.0
14747,2024-12-12 09:12:30,379,61.0,42.0,0.0,0.0
14748,2024-12-12 09:19:19,426,61.0,42.0,0.0,0.0
14749,2024-12-12 09:26:09,384,61.0,42.0,0.0,0.0
14750,2024-12-12 09:33:01,472,61.0,42.0,0.0,0.0
14751,2024-12-12 09:33:14,472,61.0,42.0,0.0,0.0
14752,2024-12-12 09:39:54,362,61.0,42.0,0.0,0.0
14753,2024-12-12 09:46:47,421,61.0,42.0,0.0,0.0
14754,2024-12-12 09:53:40,417,61.0,42.0,0.0,0.0
14755,2024-12-12 10:00:33,414,61.0,43.0,0.0,0.0
14756,2024-12-12 10:02:02,414,61.0,43.0,0.0,0.0
14757,2024-12-12 10:07:26,437,61.0,43.0,0.0,0.0
14758,2024-12-12 10:14:19,359,61.0,43.0,0.0,0.0
14759,2024-12-12 10:21:12,414,61.0,43.0,0.0,0.0
14760,2024-12-12 10:28:05,366,61.0,43.0,0.0,0.0
14761,2024-12-12 10:34:58,415,61.0,43.0,0.0,0.0
14762,2024-12-12 10:38:34,443,61.0,43.0,0.0,0.0
14763,2024-12-12 10:41:51,443,61.0,43.0,0.0,0.0
14764,2024-12-12 10:47:08,421,61.0,43.0,0.0,0.0
14765,2024-12-12 10:48:44,421,61.0,43.0,0.0,0.0
14766,2024-12-12 10:55:38,403,62.0,43.0,0.0,0.0
14767,2024-12-12 11:02:31,388,62.0,43.0,0.0,0.0
14768,2024-12-12 11:09:24,417,61.0,43.0,0.0,0.0
14769,2024-12-12 11:12:29,417,62.0,43.0,0.0,0.0
14770,2024-12-12 11:15:37,406,62.0,43.0,0.0,0.0
14771,2024-12-12 11:16:17,406,62.0,43.0,0.0,0.0
14772,2024-12-12 11:17:28,406,62.0,43.0,0.0,0.0
14773,2024-12-12 11:20:57,426,62.0,43.0,0.0,0.0
14774,2024-12-12 11:23:11,426,62.0,44.0,0.0,0.0
14775,2024-12-12 11:28:32,399,62.0,44.0,0.0,0.0
14776,2024-12-12 11:29:54,351,63.0,44.0,0.0,0.0
14777,2024-12-12 11:36:36,399,63.0,44.0,0.0,0.0
14778,2024-12-12 11:43:17,426,63.0,44.0,0.0,0.0
14779,2024-12-12 11:46:02,404,63.0,44.0,0.0,0.0
14780,2024-12-12 11:49:22,428,63.0,44.0,0.0,0.0
14781,2024-12-12 11:49:59,428,63.0,44.0,0.0,0.0
14782,2024-12-12 11:55:20,417,63.0,44.0,0.0,0.0
14783,2024-12-12 11:56:40,417,64.0,44.0,0.0,0.0
14784,2024-12-12 11:59:21,417,64.0,45.0,0.0,0.0
14785,2024-12-12 12:01:23,386,64.0,45.0,0.0,0.0
14786,2024-12-12 12:03:21,386,64.0,45.0,0.0,0.0
14787,2024-12-12 12:07:31,368,64.0,45.0,0.0,0.0
14788,2024-12-12 12:10:03,417,64.0,45.0,0.0,0.0
14789,2024-12-12 12:16:44,361,64.0,45.0,0.0,0.0
14790,2024-12-12 12:23:25,368,64.0,45.0,0.0,0.0
14791,2024-12-12 12:30:06,379,64.0,45.0,0.0,0.0
14792,2024-12-12 12:36:47,414,64.0,45.0,0.0,0.0
14793,2024-12-12 12:43:28,379,64.0,45.0,0.0,0.0
14794,2024-12-12 12:50:09,461,64.0,45.0,0.0,0.0
14795,2024-12-12 12:56:51,428,64.0,45.0,0.0,0.0
14796,2024-12-12 13:03:31,421,64.0,45.0,0.0,0.0
14797,2024-12-12 13:10:13,447,64.0,45.0,0.0,0.0
14798,2024-12-12 13:16:54,450,64.0,45.0,0.0,0.0
14799,2024-12-12 13:23:35,339,64.0,45.0,0.0,0.0
14800,2024-12-12 13:30:16,388,64.0,45.0,0.0,0.0
14801,2024-12-12 13:36:57,362,64.0,45.0,0.0,0.0
14802,2024-12-12 13:43:38,381,64.0,45.0,0.0,0.0
14803,2024-12-12 13:50:19,379,64.0,45.0,0.0,0.0
14804,2024-12-12 13:57:00,428,64.0,45.0,0.0,0.0
14805,2024-12-12 14:05:19,384,64.0,45.0,0.0,0.0
14806,2024-12-12 14:08:05,434,64.0,45.0,0.0,0.0
