ID,time_stamp,hashrate,T1,T2,Fan_1,Fan_2
14582,2024-12-11 14:09:46,419,64.0,44.0,0.0,0.0
14583,2024-12-11 14:16:26,441,64.0,44.0,0.0,0.0
14584,2024-12-11 14:23:07,373,65.0,44.0,0.0,0.0
14585,2024-12-11 14:29:47,390,64.0,44.0,0.0,0.0
14586,2024-12-11 14:36:29,353,64.0,44.0,0.0,0.0
14587,2024-12-11 14:43:12,379,63.0,43.0,0.0,0.0
14588,2024-12-11 14:49:53,412,63.0,43.0,0.0,0.0
14589,2024-12-11 14:56:34,404,64.0,43.0,0.0,0.0
14590,2024-12-11 15:03:15,461,64.0,44.0,0.0,0.0
14591,2024-12-11 15:09:55,406,64.0,44.0,0.0,0.0
14592,2024-12-11 15:16:35,443,63.0,43.0,0.0,0.0
14593,2024-12-11 15:23:15,423,63.0,43.0,0.0,0.0
14594,2024-12-11 15:29:55,399,63.0,43.0,0.0,0.0
14595,2024-12-11 15:36:34,375,64.0,44.0,0.0,0.0
14596,2024-12-11 15:43:15,425,64.0,44.0,0.0,0.0
14597,2024-12-11 15:49:54,415,64.0,44.0,0.0,0.0
14598,2024-12-11 15:56:35,375,64.0,44.0,0.0,0.0
14599,2024-12-11 16:03:14,417,64.0,44.0,0.0,0.0
14600,2024-12-11 16:09:54,408,64.0,44.0,0.0,0.0
14601,2024-12-11 16:16:35,403,64.0,44.0,0.0,0.0
14602,2024-12-11 16:23:15,392,64.0,43.0,0.0,0.0
14603,2024-12-11 16:29:55,403,64.0,44.0,0.0,0.0
14604,2024-12-11 16:36:35,452,64.0,44.0,0.0,0.0
14605,2024-12-11 16:43:15,414,64.0,43.0,0.0,0.0
14606,2024-12-11 16:49:54,415,63.0,43.0,0.0,0.0
14607,2024-12-11 16:56:35,425,63.0,43.0,0.0,0.0
14608,2024-12-11 17:03:15,406,63.0,43.0,0.0,0.0
14609,2024-12-11 17:09:55,415,63.0,43.0,0.0,0.0
14610,2024-12-11 17:16:34,408,63.0,43.0,0.0,0.0
14611,2024-12-11 17:23:15,443,63.0,43.0,0.0,0.0
14612,2024-12-11 17:29:55,412,63.0,43.0,0.0,0.0
14613,2024-12-11 17:36:35,386,63.0,43.0,0.0,0.0
14614,2024-12-11 17:45:25,401,63.0,43.0,0.0,0.0
14615,2024-12-11 17:52:16,372,63.0,43.0,0.0,0.0
14616,2024-12-11 17:59:05,370,63.0,43.0,0.0,0.0
14617,2024-12-11 18:05:54,456,63.0,43.0,0.0,0.0
14618,2024-12-11 18:12:43,419,63.0,43.0,0.0,0.0
14619,2024-12-11 18:19:31,432,63.0,43.0,0.0,0.0
14620,2024-12-11 18:26:21,384,63.0,43.0,0.0,0.0
14621,2024-12-11 18:33:09,397,63.0,43.0,0.0,0.0
14622,2024-12-11 18:39:58,443,63.0,43.0,0.0,0.0
14623,2024-12-11 18:46:46,404,63.0,43.0,0.0,0.0
14624,2024-12-11 18:53:35,399,63.0,43.0,0.0,0.0
14625,2024-12-11 19:00:24,370,63.0,43.0,0.0,0.0
14626,2024-12-11 19:07:13,395,63.0,43.0,0.0,0.0
14627,2024-12-11 19:14:02,412,63.0,43.0,0.0,0.0
14628,2024-12-11 19:20:50,395,63.0,43.0,0.0,0.0
14629,2024-12-11 19:27:39,379,63.0,43.0,0.0,0.0
14630,2024-12-11 19:34:27,412,63.0,43.0,0.0,0.0
14631,2024-12-11 19:41:16,406,63.0,43.0,0.0,0.0
14632,2024-12-11 19:48:04,436,63.0,43.0,0.0,0.0
14633,2024-12-11 19:54:53,393,63.0,43.0,0.0,0.0
14634,2024-12-11 20:01:42,423,63.0,43.0,0.0,0.0
14635,2024-12-11 20:08:30,384,63.0,43.0,0.0,0.0
14636,2024-12-11 20:15:19,372,63.0,43.0,0.0,0.0
14637,2024-12-11 20:22:07,382,63.0,43.0,0.0,0.0
14638,2024-12-11 20:28:56,404,63.0,43.0,0.0,0.0
14639,2024-12-11 20:35:44,386,63.0,43.0,0.0,0.0
14640,2024-12-11 20:42:33,346,63.0,43.0,0.0,0.0
14641,2024-12-11 20:49:22,417,63.0,43.0,0.0,0.0
14642,2024-12-11 20:56:11,432,63.0,43.0,0.0,0.0
