ID,time_stamp,hashrate,T1,T2,Fan_1,Fan_2
14742,2024-12-12 05:40:38,382,66.0,46.0,0.0,0.0
14743,2024-12-12 05:47:27,384,66.0,46.0,0.0,0.0
14744,2024-12-12 05:54:16,397,66.0,46.0,0.0,0.0
14745,2024-12-12 06:01:05,377,66.0,46.0,0.0,0.0
14746,2024-12-12 06:07:54,379,66.0,47.0,0.0,0.0
14747,2024-12-12 06:14:43,344,66.0,46.0,0.0,0.0
14748,2024-12-12 06:21:32,350,66.0,46.0,0.0,0.0
14749,2024-12-12 06:28:21,361,65.0,46.0,0.0,0.0
14750,2024-12-12 06:35:10,353,65.0,46.0,0.0,0.0
14751,2024-12-12 06:42:00,366,65.0,46.0,0.0,0.0
14752,2024-12-12 06:48:48,364,65.0,46.0,0.0,0.0
14753,2024-12-12 06:55:37,412,65.0,46.0,0.0,0.0
14754,2024-12-12 07:02:26,401,66.0,46.0,0.0,0.0
14755,2024-12-12 07:09:15,370,65.0,46.0,0.0,0.0
14756,2024-12-12 07:16:04,350,65.0,46.0,0.0,0.0
14757,2024-12-12 07:22:53,361,65.0,46.0,0.0,0.0
14758,2024-12-12 07:29:42,415,65.0,46.0,0.0,0.0
14759,2024-12-12 07:36:31,379,65.0,46.0,0.0,0.0
14760,2024-12-12 07:43:21,353,65.0,46.0,0.0,0.0
14761,2024-12-12 07:50:10,381,65.0,46.0,0.0,0.0
14762,2024-12-12 07:56:59,364,65.0,46.0,0.0,0.0
14763,2024-12-12 08:03:48,326,65.0,46.0,0.0,0.0
14764,2024-12-12 08:10:37,406,66.0,46.0,0.0,0.0
14765,2024-12-12 08:17:26,362,66.0,46.0,0.0,0.0
14766,2024-12-12 08:24:15,384,65.0,46.0,0.0,0.0
14767,2024-12-12 08:31:04,364,65.0,46.0,0.0,0.0
14768,2024-12-12 08:37:53,395,65.0,46.0,0.0,0.0
14769,2024-12-12 08:44:43,379,65.0,46.0,0.0,0.0
14770,2024-12-12 08:51:34,350,65.0,46.0,0.0,0.0
14771,2024-12-12 08:58:23,388,65.0,46.0,0.0,0.0
14772,2024-12-12 09:05:12,403,65.0,46.0,0.0,0.0
14773,2024-12-12 09:12:02,388,65.0,46.0,0.0,0.0
14774,2024-12-12 09:18:51,377,65.0,46.0,0.0,0.0
14775,2024-12-12 09:25:40,397,65.0,46.0,0.0,0.0
14776,2024-12-12 09:32:31,364,65.0,46.0,0.0,0.0
14777,2024-12-12 09:32:35,364,65.0,46.0,0.0,0.0
14778,2024-12-12 09:39:25,384,65.0,46.0,0.0,0.0
14779,2024-12-12 09:46:18,359,65.0,46.0,0.0,0.0
14780,2024-12-12 09:53:11,366,65.0,46.0,0.0,0.0
14781,2024-12-12 10:00:04,344,65.0,46.0,0.0,0.0
14782,2024-12-12 10:00:48,344,65.0,46.0,0.0,0.0
14783,2024-12-12 10:06:58,344,66.0,46.0,0.0,0.0
14784,2024-12-12 10:13:51,359,66.0,46.0,0.0,0.0
14785,2024-12-12 10:20:44,322,66.0,46.0,0.0,0.0
14786,2024-12-12 10:27:36,382,66.0,46.0,0.0,0.0
14787,2024-12-12 10:34:29,410,66.0,46.0,0.0,0.0
14788,2024-12-12 10:38:00,410,66.0,46.0,0.0,0.0
14789,2024-12-12 10:41:22,399,66.0,46.0,0.0,0.0
14790,2024-12-12 10:46:29,384,66.0,46.0,0.0,0.0
14791,2024-12-12 10:48:15,384,66.0,46.0,0.0,0.0
14792,2024-12-12 10:55:09,381,66.0,47.0,0.0,0.0
14793,2024-12-12 11:02:02,302,66.0,47.0,0.0,0.0
14794,2024-12-12 11:08:55,337,66.0,46.0,0.0,0.0
14795,2024-12-12 11:12:00,337,66.0,47.0,0.0,0.0
14796,2024-12-12 11:15:08,355,66.0,47.0,0.0,0.0
14797,2024-12-12 11:15:48,355,66.0,47.0,0.0,0.0
14798,2024-12-12 11:16:58,355,66.0,47.0,0.0,0.0
14799,2024-12-12 11:20:28,410,67.0,47.0,0.0,0.0
14800,2024-12-12 11:22:42,410,67.0,47.0,0.0,0.0
14801,2024-12-12 11:28:08,359,67.0,48.0,0.0,0.0
14802,2024-12-12 11:29:30,357,67.0,48.0,0.0,0.0
14803,2024-12-12 11:36:11,377,67.0,48.0,0.0,0.0
14804,2024-12-12 11:42:53,393,68.0,48.0,0.0,0.0
14805,2024-12-12 11:45:37,359,68.0,48.0,0.0,0.0
14806,2024-12-12 11:48:58,357,68.0,49.0,0.0,0.0
14807,2024-12-12 11:49:34,357,68.0,49.0,0.0,0.0
14808,2024-12-12 11:54:56,395,68.0,49.0,0.0,0.0
14809,2024-12-12 11:56:16,395,68.0,49.0,0.0,0.0
14810,2024-12-12 12:00:24,382,68.0,49.0,0.0,0.0
14811,2024-12-12 12:02:26,382,68.0,49.0,0.0,0.0
14812,2024-12-12 12:02:57,382,68.0,49.0,0.0,0.0
14813,2024-12-12 12:07:07,382,68.0,49.0,0.0,0.0
14814,2024-12-12 12:09:25,373,68.0,49.0,0.0,0.0
14815,2024-12-12 12:09:38,373,68.0,49.0,0.0,0.0
14816,2024-12-12 12:16:20,370,68.0,49.0,0.0,0.0
14817,2024-12-12 12:23:01,368,68.0,49.0,0.0,0.0
14818,2024-12-12 12:29:42,425,68.0,49.0,0.0,0.0
14819,2024-12-12 12:36:23,392,69.0,49.0,0.0,0.0
14820,2024-12-12 12:43:04,382,69.0,49.0,0.0,0.0
14821,2024-12-12 12:49:45,414,69.0,49.0,0.0,0.0
14822,2024-12-12 12:56:26,372,69.0,49.0,0.0,0.0
14823,2024-12-12 13:03:07,403,69.0,49.0,0.0,0.0
14824,2024-12-12 13:09:48,426,68.0,49.0,0.0,0.0
14825,2024-12-12 13:16:29,428,69.0,49.0,0.0,0.0
14826,2024-12-12 13:23:11,395,69.0,49.0,0.0,0.0
14827,2024-12-12 13:29:52,348,69.0,49.0,0.0,0.0
14828,2024-12-12 13:36:33,404,69.0,49.0,0.0,0.0
14829,2024-12-12 13:43:14,395,69.0,49.0,0.0,0.0
14830,2024-12-12 13:49:55,375,69.0,49.0,0.0,0.0
14831,2024-12-12 13:56:36,415,69.0,49.0,0.0,0.0
14832,2024-12-12 14:04:55,414,69.0,49.0,0.0,0.0
14833,2024-12-12 14:07:41,414,69.0,49.0,0.0,0.0
