ID,time_stamp,hashrate,T1,T2,Fan_1,Fan_2
1,2024-09-18,414.554054054054,71.5810810810811,55,2369.7027027027,2312.45945945946
2,2024-09-19,411.485714285714,68.6857142857143,53.8571428571429,3138.04285714286,3072.94285714286
3,2024-09-20,NaN,NaN,NaN,NaN,NaN
4,2024-09-21,NaN,NaN,NaN,NaN,NaN
5,2024-09-22,NaN,NaN,NaN,NaN,NaN
6,2024-09-23,NaN,NaN,NaN,NaN,NaN
7,2024-09-24,408.560283687943,67.9503546099291,48.1985815602837,0,0
8,2024-09-25,406.008583690987,67.3776824034335,47.6523605150215,0,0
9,2024-09-26,405.177966101695,67.3728813559322,47.5593220338983,0,0
10,2024-09-27,404.269230769231,68.4401709401709,48.4401709401709,0,0
11,2024-09-28,406.046808510638,67.9914893617021,48.1617021276596,0,0
12,2024-09-29,411.085106382979,66.731914893617,47.1872340425532,0,0
13,2024-09-30,402.869158878505,66.981308411215,47.3878504672897,0,0
14,2024-10-01,408.504273504273,67,47.1452991452991,0,0
15,2024-10-02,408.163090128755,67.1158798283262,47.2918454935622,0,0
16,2024-10-03,406.56204379562,66.2189781021898,46.5255474452555,0,0
17,2024-10-04,406.6,68.0,47.0,0.0,0.0
18,2024-10-07,408.9179104477612,67.28358208955224,46.17164179104478,0.0,0.0
19,2024-10-08,404.7897196261682,68.29906542056075,47.08411214953271,0.0,0.0
20,2024-10-09,403.6458333333333,68.67361111111111,47.40972222222222,0.0,0.0
21,2024-10-10,409.73732718894007,67.88479262672811,47.12442396313364,0.0,0.0
22,2024-10-11,406.2307692307692,68.52136752136752,48.58119658119658,0.0,0.0
23,2024-10-12,406.2457627118644,68.48728813559322,48.49576271186441,0.0,0.0
24,2024-10-13,405.0041841004184,68.73640167364017,48.69037656903766,0.0,0.0
25,2024-10-14,402.5924369747899,68.8529411764706,48.9327731092437,0.0,0.0
26,2024-10-15,405.64285714285717,69.10084033613445,49.28991596638655,0.0,0.0
27,2024-10-16,408.64830508474574,69.4322033898305,49.51271186440678,0.0,0.0
28,2024-10-17,407.11392405063293,68.64135021097046,48.79746835443038,0.0,0.0
29,2024-10-18,405.39240506329116,69.85232067510549,49.881856540084385,0.0,0.0
30,2024-10-19,405.45147679324896,69.89873417721519,49.87763713080169,0.0,0.0
31,2024-10-20,407.24152542372883,69.92796610169492,49.94491525423729,0.0,0.0
32,2024-10-21,407.58297872340427,70.12765957446808,50.11489361702127,0.0,0.0
33,2024-10-22,406.7226890756302,70.61764705882354,50.575630252100844,0.0,0.0
34,2024-10-23,406.4267782426778,70.36820083682008,50.34309623430963,0.0,0.0
35,2024-10-24,405.52941176470586,69.89915966386555,49.89495798319328,0.0,0.0
36,2024-10-25,406.47058823529414,69.94957983193277,50.03361344537815,0.0,0.0
37,2024-10-26,407.2731092436975,70.11764705882354,50.109243697478995,0.0,0.0
38,2024-10-27,408.89112903225805,70.23790322580645,50.25806451612903,0.0,0.0
39,2024-10-28,403.5769230769231,69.90384615384616,50.0,0.0,0.0
40,2024-11-07,406.3267326732673,65.37623762376238,45.64356435643565,0.0,0.0
41,2024-11-08,409.4237288135593,65.54237288135593,45.86864406779661,0.0,0.0
42,2024-11-09,406.1508620689655,64.61637931034483,45.077586206896555,0.0,0.0
43,2024-11-10,405.1025641025641,64.2094017094017,44.77350427350427,0.0,0.0
44,2024-11-11,405.3073593073593,64.42424242424242,44.887445887445885,0.0,0.0
45,2024-11-12,408.7551020408163,63.78061224489796,44.433673469387756,0.0,0.0
46,2024-11-14,407.7264957264957,61.401709401709404,42.11965811965812,0.0,0.0
47,2024-11-15,402.82456140350877,62.1140350877193,42.833333333333336,10.192982456140351,9.99561403508772
48,2024-11-16,408.98148148148147,62.33796296296296,42.84722222222222,0.0,0.0
49,2024-11-17,409.2037037037037,61.78703703703704,43.004629629629626,0.0,0.0
50,2024-11-18,405.53953488372093,61.688372093023254,42.84186046511628,0.0,0.0
51,2024-11-19,406.7627906976744,62.85581395348837,43.883720930232556,0.0,0.0
52,2024-11-20,406.2056074766355,64.18691588785046,45.07943925233645,0.0,0.0
53,2024-11-21,410.0747663551402,63.11682242990654,44.10747663551402,0.0,0.0
54,2024-11-22,406.3551401869159,62.83177570093458,43.86915887850467,0.0,0.0
55,2024-11-23,405.2710280373832,62.0,43.12149532710281,0.0,0.0
56,2024-11-24,405.1042654028436,60.55924170616114,41.89099526066351,0.0,0.0
57,2024-11-25,405.0422535211268,61.27699530516432,42.55868544600939,0.0,0.0
58,2024-11-26,405.4074074074074,62.64351851851852,43.65277777777778,0.0,0.0
59,2024-11-27,405.99078341013825,63.654377880184335,44.70046082949309,0.0,0.0
60,2024-11-28,409.462962962963,64.25,45.148148148148145,0.0,0.0
61,2024-11-29,406.82758620689657,63.97536945812808,44.926108374384235,0.0,0.0
62,2024-11-30,404.78139534883724,62.70697674418604,43.72558139534884,0.0,0.0
63,2024-12-01,410.6279069767442,61.990697674418605,43.13023255813953,0.0,0.0
64,2024-12-02,408.21860465116276,62.2046511627907,43.311627906976746,0.0,0.0
65,2024-12-03,407.9392523364486,62.11214953271028,43.242990654205606,0.0,0.0
66,2024-12-04,408.89252336448595,62.48598130841121,43.52803738317757,0.0,0.0
67,2024-12-05,405.7196261682243,61.30373831775701,42.570093457943926,0.0,0.0
68,2024-12-06,405.2570093457944,60.953271028037385,42.21495327102804,0.0,0.0
69,2024-12-07,407.73023255813956,61.04651162790697,42.23720930232558,0.0,0.0
70,2024-12-08,407.19444444444446,61.77777777777778,42.76851851851852,0.0,0.0
71,2024-12-09,405.2175925925926,62.083333333333336,43.14351851851852,0.0,0.0
72,2024-12-10,401.58482142857144,63.236607142857146,44.267857142857146,0.0,0.0
73,2024-12-11,405.0943396226415,62.283018867924525,43.39622641509434,0.0,0.0
74,2024-12-12,406.74468085106383,62.02127659574468,43.226950354609926,0.0,0.0
