ID,time_stamp,hashrate,T1,T2,Fan_1,Fan_2
15287,2024-12-12 11:24:18,419,58.0,38.0,0.0,0.0
15288,2024-12-12 11:29:35,434,58.0,38.0,0.0,0.0
15289,2024-12-12 11:30:57,434,58.0,38.0,0.0,0.0
15290,2024-12-12 11:37:39,404,59.0,38.0,0.0,0.0
15291,2024-12-12 11:44:20,382,59.0,38.0,0.0,0.0
15292,2024-12-12 11:47:05,364,59.0,39.0,0.0,0.0
15293,2024-12-12 11:50:25,364,59.0,39.0,0.0,0.0
15294,2024-12-12 11:51:02,364,59.0,39.0,0.0,0.0
15295,2024-12-12 11:56:23,395,59.0,39.0,0.0,0.0
15296,2024-12-12 11:57:43,397,59.0,39.0,0.0,0.0
15297,2024-12-12 11:58:56,397,59.0,39.0,0.0,0.0
15298,2024-12-12 12:00:58,397,59.0,39.0,0.0,0.0
15299,2024-12-12 12:04:24,361,59.0,39.0,0.0,0.0
15300,2024-12-12 12:05:28,361,59.0,39.0,0.0,0.0
15301,2024-12-12 12:08:34,399,59.0,39.0,0.0,0.0
15302,2024-12-12 12:11:06,399,59.0,39.0,0.0,0.0
15303,2024-12-12 12:17:47,381,60.0,39.0,0.0,0.0
15304,2024-12-12 12:24:28,404,60.0,39.0,0.0,0.0
15305,2024-12-12 12:31:09,359,60.0,39.0,0.0,0.0
15306,2024-12-12 12:37:50,430,60.0,40.0,0.0,0.0
15307,2024-12-12 12:44:31,351,60.0,39.0,0.0,0.0
15308,2024-12-12 12:51:12,406,60.0,39.0,0.0,0.0
15309,2024-12-12 12:57:53,379,60.0,39.0,0.0,0.0
15310,2024-12-12 13:04:34,377,60.0,39.0,0.0,0.0
15311,2024-12-12 13:11:15,399,60.0,39.0,0.0,0.0
15312,2024-12-12 13:17:56,439,60.0,39.0,0.0,0.0
15313,2024-12-12 13:24:38,430,60.0,39.0,0.0,0.0
15314,2024-12-12 13:31:19,381,60.0,39.0,0.0,0.0
15315,2024-12-12 13:38:00,393,60.0,39.0,0.0,0.0
15316,2024-12-12 13:44:41,377,60.0,39.0,0.0,0.0
15317,2024-12-12 13:51:22,375,60.0,39.0,0.0,0.0
15318,2024-12-12 13:58:03,408,60.0,39.0,0.0,0.0
15319,2024-12-12 14:06:22,415,60.0,39.0,0.0,0.0
15320,2024-12-12 14:09:08,403,60.0,39.0,0.0,0.0
